Entity,Code,Year,Solar (% equivalent primary energy)
OECD (EI),,2002,0.0077257557
OECD (EI),,2003,0.009520337
OECD (EI),,2004,0.012286149
OECD (EI),,2005,0.017229898
OECD (EI),,2006,0.023555512
OECD (EI),,2007,0.031479754
OECD (EI),,2008,0.05177631
OECD (EI),,2009,0.0899911
OECD (EI),,2010,0.13742535
OECD (EI),,2011,0.25831
OECD (EI),,2012,0.3919531
OECD (EI),,2013,0.50432837
OECD (EI),,2014,0.6666972
OECD (EI),,2015,0.8105008
OECD (EI),,2016,0.9429692
OECD (EI),,2017,1.126301
OECD (EI),,2018,1.2890867
OECD (EI),,2019,1.4991578
OECD (EI),,2020,1.9184698
OECD (EI),,2021,2.2077317
OECD (EI),,2022,2.6356828
Oceania,,1965,0
Oceania,,1966,0
Oceania,,1967,0
Oceania,,1968,0
Oceania,,1969,0
Oceania,,1970,0
Oceania,,1971,0
Oceania,,1972,0
Oceania,,1973,0
Oceania,,1974,0
Oceania,,1975,0
Oceania,,1976,0
Oceania,,1977,0
Oceania,,1978,0
Oceania,,1979,0
Oceania,,1980,0
Oceania,,1981,0
Oceania,,1982,0
Oceania,,1983,0
Oceania,,1984,0
Oceania,,1985,0
Oceania,,1986,0
Oceania,,1987,0
Oceania,,1988,0
Oceania,,1989,0
Oceania,,1990,0
Oceania,,1991,0.0013258472
Oceania,,1992,0.0029025506
Oceania,,1993,0.0034254626
Oceania,,1994,0.003919818
Oceania,,1995,0.0045676357
Oceania,,1996,0.0053835115
Oceania,,1997,0.006314434
Oceania,,1998,0.007188765
Oceania,,1999,0.00791244
Oceania,,2000,0.009006884
Oceania,,2001,0.010310739
Oceania,,2002,0.010790363
Oceania,,2003,0.011535272
Oceania,,2004,0.01282492
Oceania,,2005,0.014682978
Oceania,,2006,0.01630866
Oceania,,2007,0.019086555
Oceania,,2008,0.022752903
Oceania,,2009,0.04718601
Oceania,,2010,0.15620543
Oceania,,2011,0.31490475
Oceania,,2012,0.37355873
Oceania,,2013,0.58513325
Oceania,,2014,0.741076
Oceania,,2015,0.90536594
Oceania,,2016,1.0779527
Oceania,,2017,1.2856992
Oceania,,2018,1.7460498
Oceania,,2019,2.4978523
Oceania,,2020,3.4506607
Oceania,,2021,4.494726
Oceania,,2022,5.3842745
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Pakistan,PAK,1971,0
Pakistan,PAK,1972,0
Pakistan,PAK,1973,0
Pakistan,PAK,1974,0
Pakistan,PAK,1975,0
Pakistan,PAK,1976,0
Pakistan,PAK,1977,0
Pakistan,PAK,1978,0
Pakistan,PAK,1979,0
Pakistan,PAK,1980,0
Pakistan,PAK,1981,0
Pakistan,PAK,1982,0
Pakistan,PAK,1983,0
Pakistan,PAK,1984,0
Pakistan,PAK,1985,0
Pakistan,PAK,1986,0
Pakistan,PAK,1987,0
Pakistan,PAK,1988,0
Pakistan,PAK,1989,0
Pakistan,PAK,1990,0
Pakistan,PAK,1991,0
Pakistan,PAK,1992,0
Pakistan,PAK,1993,0
Pakistan,PAK,1994,0
Pakistan,PAK,1995,0
Pakistan,PAK,1996,0
Pakistan,PAK,1997,0
Pakistan,PAK,1998,0
Pakistan,PAK,1999,0
Pakistan,PAK,2000,0
Pakistan,PAK,2001,0
Pakistan,PAK,2002,0
Pakistan,PAK,2003,0
Pakistan,PAK,2004,0
Pakistan,PAK,2005,0
Pakistan,PAK,2006,0
Pakistan,PAK,2007,0.00007884763
Pakistan,PAK,2008,0.0006114217
Pakistan,PAK,2009,0.0020173122
Pakistan,PAK,2010,0.005031391
Pakistan,PAK,2011,0.009998438
Pakistan,PAK,2012,0.02629777
Pakistan,PAK,2013,0.05252942
Pakistan,PAK,2014,0.08313292
Pakistan,PAK,2015,0.12603146
Pakistan,PAK,2016,0.13487205
Pakistan,PAK,2017,0.18631701
Pakistan,PAK,2018,0.19693838
Pakistan,PAK,2019,0.18786456
Pakistan,PAK,2020,0.1907871
Pakistan,PAK,2021,0.17324172
Pakistan,PAK,2022,0.2319754
Peru,PER,1971,0
Peru,PER,1972,0
Peru,PER,1973,0
Peru,PER,1974,0
Peru,PER,1975,0
Peru,PER,1976,0
Peru,PER,1977,0
Peru,PER,1978,0
Peru,PER,1979,0
Peru,PER,1980,0
Peru,PER,1981,0
Peru,PER,1982,0
Peru,PER,1983,0
Peru,PER,1984,0
Peru,PER,1985,0
Peru,PER,1986,0
Peru,PER,1987,0
Peru,PER,1988,0
Peru,PER,1989,0
Peru,PER,1990,0
Peru,PER,1991,0
Peru,PER,1992,0
Peru,PER,1993,0
Peru,PER,1994,0
Peru,PER,2012,0.063762136
Peru,PER,2013,0.20436886
Peru,PER,2014,0.20084262
Peru,PER,2015,0.22014152
Peru,PER,2016,0.21581945
Peru,PER,2017,0.28903714
Peru,PER,2018,0.66196245
Peru,PER,2019,0.6722391
Peru,PER,2020,0.8065263
Peru,PER,2021,0.7270622
Peru,PER,2022,0.70335346
Philippines,PHL,1994,0
Philippines,PHL,1995,0
Philippines,PHL,1996,0
Philippines,PHL,1997,0
Philippines,PHL,1998,0
Philippines,PHL,1999,0
Philippines,PHL,2000,0
Philippines,PHL,2001,0
Philippines,PHL,2002,0
Philippines,PHL,2003,0
Philippines,PHL,2004,0
Philippines,PHL,2005,0.0013560998
Philippines,PHL,2006,0.001283001
Philippines,PHL,2007,0.0011690208
Philippines,PHL,2008,0.001119299
Philippines,PHL,2009,0.0010556183
Philippines,PHL,2010,0.0010211737
Philippines,PHL,2011,0.0009617501
Philippines,PHL,2012,0.0010064446
Philippines,PHL,2013,0.0009998915
Philippines,PHL,2014,0.011032652
Philippines,PHL,2015,0.083932914
Philippines,PHL,2016,0.6049174
Philippines,PHL,2017,0.60017544
Philippines,PHL,2018,0.60388845
Philippines,PHL,2019,0.5829751
Philippines,PHL,2020,0.7038123
Philippines,PHL,2021,0.725878
Philippines,PHL,2022,0.8169318
Poland,POL,1965,0
Poland,POL,1966,0
Poland,POL,1967,0
Poland,POL,1968,0
Poland,POL,1969,0
Poland,POL,1970,0
Poland,POL,1971,0
Poland,POL,1972,0
Poland,POL,1973,0
Poland,POL,1974,0
Poland,POL,1975,0
Poland,POL,1976,0
Poland,POL,1977,0
Poland,POL,1978,0
Poland,POL,1979,0
Poland,POL,1980,0
Poland,POL,1981,0
Poland,POL,1982,0
Poland,POL,1983,0
Poland,POL,1984,0
Poland,POL,1985,0
Poland,POL,1986,0
Poland,POL,1987,0
Poland,POL,1988,0
Poland,POL,1989,0
Poland,POL,1990,0
Poland,POL,1991,0
Poland,POL,1992,0
Poland,POL,1993,0
Poland,POL,1994,0
Poland,POL,1995,0
Poland,POL,1996,0
Poland,POL,1997,0
Poland,POL,1998,0
Poland,POL,1999,0
Poland,POL,2000,0
Poland,POL,2001,0
Poland,POL,2002,0
Poland,POL,2003,0
Poland,POL,2004,0
Poland,POL,2005,0
Poland,POL,2006,0
Poland,POL,2007,0
Poland,POL,2008,0
Poland,POL,2009,0
Poland,POL,2010,0
Poland,POL,2011,0.000047038644
Poland,POL,2012,0.0002647498
Poland,POL,2013,0.0003579967
Poland,POL,2014,0.0017224944
Poland,POL,2015,0.013800004
Poland,POL,2016,0.028599668
Poland,POL,2017,0.036413677
Poland,POL,2018,0.06507833
Poland,POL,2019,0.1581192
Poland,POL,2020,0.45337194
Poland,POL,2021,0.8398142
Poland,POL,2022,1.7701129
Portugal,PRT,1996,0.0011790749
Portugal,PRT,1997,0.0011623352
Portugal,PRT,1998,0.0008524301
Portugal,PRT,1999,0.0011460144
Portugal,PRT,2000,0.0014113418
Portugal,PRT,2001,0.0015791166
Portugal,PRT,2002,0.0017784834
Portugal,PRT,2003,0.0024855619
Portugal,PRT,2004,0.0028087704
Portugal,PRT,2005,0.0036641483
Portugal,PRT,2006,0.0048261965
Portugal,PRT,2007,0.022844162
Portugal,PRT,2008,0.040178977
Portugal,PRT,2009,0.15449256
Portugal,PRT,2010,0.19559926
Portugal,PRT,2011,0.2673008
Portugal,PRT,2012,0.40544295
Portugal,PRT,2013,0.4475275
Portugal,PRT,2014,0.57090086
Portugal,PRT,2015,0.73620063
Portugal,PRT,2016,0.7064375
Portugal,PRT,2017,0.8745258
Portugal,PRT,2018,0.864426
Portugal,PRT,2019,1.2075797
Portugal,PRT,2020,1.6969823
Portugal,PRT,2021,2.1978006
Portugal,PRT,2022,3.1137445
Romania,ROU,1971,0
Romania,ROU,1972,0
Romania,ROU,1973,0
Romania,ROU,1974,0
Romania,ROU,1975,0
Romania,ROU,1976,0
Romania,ROU,1977,0
Romania,ROU,1978,0
Romania,ROU,1979,0
Romania,ROU,1980,0
Romania,ROU,1981,0
Romania,ROU,1982,0
Romania,ROU,1983,0
Romania,ROU,1984,0
Romania,ROU,1985,0
Romania,ROU,1986,0
Romania,ROU,1987,0
Romania,ROU,1988,0
Romania,ROU,1989,0
Romania,ROU,1990,0
Romania,ROU,1991,0
Romania,ROU,1992,0
Romania,ROU,1993,0
Romania,ROU,1994,0
Romania,ROU,1995,0
Romania,ROU,1996,0
Romania,ROU,1997,0
Romania,ROU,1998,0
Romania,ROU,1999,0
Romania,ROU,2000,0
Romania,ROU,2001,0
Romania,ROU,2002,0
Romania,ROU,2003,0
Romania,ROU,2004,0
Romania,ROU,2005,0
Romania,ROU,2006,0
Romania,ROU,2007,0
Romania,ROU,2008,0
Romania,ROU,2009,0.0007136045
Romania,ROU,2010,0.0014055549
Romania,ROU,2011,0.0006750238
Romania,ROU,2012,0.005582108
Romania,ROU,2013,0.3122236
Romania,ROU,2014,0.9222163
Romania,ROU,2015,1.3955476
Romania,ROU,2016,1.2735468
Romania,ROU,2017,1.2697667
Romania,ROU,2018,1.1819701
Romania,ROU,2019,1.2099801
Romania,ROU,2020,1.2321762
Romania,ROU,2021,1.1506962
Romania,ROU,2022,1.2808487
Russia,RUS,1990,0
Russia,RUS,1991,0
Russia,RUS,1992,0
Russia,RUS,1993,0
Russia,RUS,1994,0
Russia,RUS,1995,0
Russia,RUS,1996,0
Russia,RUS,1997,0
Russia,RUS,1998,0
Russia,RUS,1999,0
Russia,RUS,2000,0
Russia,RUS,2001,0
Russia,RUS,2002,0
Russia,RUS,2003,0
Russia,RUS,2004,0
Russia,RUS,2005,0
Russia,RUS,2006,0
Russia,RUS,2007,0
Russia,RUS,2008,0
Russia,RUS,2009,0
Russia,RUS,2010,0
Russia,RUS,2011,0.000040966966
Russia,RUS,2012,0.00014206518
Russia,RUS,2013,0.000366437
Russia,RUS,2014,0.0053794957
Russia,RUS,2015,0.011395941
Russia,RUS,2016,0.015491342
Russia,RUS,2017,0.017781902
Russia,RUS,2018,0.019571181
Russia,RUS,2019,0.03099203
Russia,RUS,2020,0.06056153
Russia,RUS,2021,0.06917692
Russia,RUS,2022,0.07791923
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Singapore,SGP,1992,0
Singapore,SGP,1993,0
Singapore,SGP,1994,0
Singapore,SGP,1995,0
Singapore,SGP,1996,0
Singapore,SGP,1997,0
Singapore,SGP,1998,0
Singapore,SGP,1999,0
Slovakia,SVK,1971,0
Slovakia,SVK,1972,0
Slovakia,SVK,1973,0
Slovakia,SVK,1974,0
Slovakia,SVK,1975,0
Slovakia,SVK,1976,0
Slovakia,SVK,1977,0
Slovakia,SVK,1978,0
Slovakia,SVK,1979,0
Slovakia,SVK,1980,0
Slovakia,SVK,1981,0
Slovakia,SVK,1982,0
Slovakia,SVK,1983,0
Slovakia,SVK,1984,0
Slovakia,SVK,1985,0
Slovakia,SVK,1986,0
Slovakia,SVK,1987,0
Slovakia,SVK,1988,0
Slovakia,SVK,1989,0
Slovakia,SVK,1990,0
Slovakia,SVK,1991,0
Slovakia,SVK,1992,0
Slovakia,SVK,1993,0
Slovakia,SVK,1994,0
Slovakia,SVK,1995,0
Slovakia,SVK,1996,0
Slovakia,SVK,1997,0
Slovakia,SVK,1998,0
Slovakia,SVK,1999,0
Slovakia,SVK,2000,0
Slovakia,SVK,2001,0
Slovakia,SVK,2002,0
Slovakia,SVK,2003,0
Slovakia,SVK,2004,0
Slovakia,SVK,2005,0
Slovakia,SVK,2006,0
Slovakia,SVK,2007,0
Slovakia,SVK,2008,0
Slovakia,SVK,2009,0
Slovakia,SVK,2010,0.022882681
Slovakia,SVK,2011,0.5539877
Slovakia,SVK,2012,0.61222833
Slovakia,SVK,2013,0.8235624
Slovakia,SVK,2014,0.8929617
Slovakia,SVK,2015,0.7446553
Slovakia,SVK,2016,0.7723462
Slovakia,SVK,2017,0.69200903
Slovakia,SVK,2018,0.80908805
Slovakia,SVK,2019,0.8399225
Slovakia,SVK,2020,0.9613393
Slovakia,SVK,2021,0.8993761
Slovakia,SVK,2022,0.88998276
Slovenia,SVN,1990,0
Slovenia,SVN,1991,0
Slovenia,SVN,1992,0
Slovenia,SVN,1993,0
Slovenia,SVN,1994,0
Slovenia,SVN,1995,0
Slovenia,SVN,1996,0
Slovenia,SVN,1997,0
Slovenia,SVN,1998,0
Slovenia,SVN,1999,0
Slovenia,SVN,2000,0
Slovenia,SVN,2001,0
Slovenia,SVN,2002,0
Slovenia,SVN,2003,0
Slovenia,SVN,2004,0
Slovenia,SVN,2005,0
Slovenia,SVN,2006,0
Slovenia,SVN,2007,0
Slovenia,SVN,2008,0.0030008457
Slovenia,SVN,2009,0.012913227
Slovenia,SVN,2010,0.04163679
Slovenia,SVN,2011,0.21640348
Slovenia,SVN,2012,0.54665375
Slovenia,SVN,2013,0.7244618
Slovenia,SVN,2014,0.83912945
Slovenia,SVN,2015,0.98610324
Slovenia,SVN,2016,0.89370525
Slovenia,SVN,2017,0.9345171
Slovenia,SVN,2018,0.8178406
Slovenia,SVN,2019,0.99736106
Slovenia,SVN,2020,1.2495834
Slovenia,SVN,2021,1.5464083
Slovenia,SVN,2022,1.9190397
South Africa,ZAF,1971,0
South Africa,ZAF,1972,0
South Africa,ZAF,1973,0
South Africa,ZAF,1974,0
South Africa,ZAF,1975,0
South Africa,ZAF,1976,0
South Africa,ZAF,1977,0
South Africa,ZAF,1978,0
South Africa,ZAF,1979,0
South Africa,ZAF,1980,0
South Africa,ZAF,1981,0
South Africa,ZAF,1982,0
South Africa,ZAF,1983,0
South Africa,ZAF,1984,0
South Africa,ZAF,1985,0
South Africa,ZAF,1986,0
South Africa,ZAF,1987,0
South Africa,ZAF,1988,0
South Africa,ZAF,1989,0
South Africa,ZAF,1990,0
South Africa,ZAF,1991,0
South Africa,ZAF,1992,0
South Africa,ZAF,1993,0
South Africa,ZAF,1994,0
South Africa,ZAF,1995,0
South Africa,ZAF,1996,0
South Africa,ZAF,1997,0
South Africa,ZAF,1998,0
South Africa,ZAF,1999,0
South Africa,ZAF,2000,0.0023199248
South Africa,ZAF,2001,0.0026627854
South Africa,ZAF,2002,0.0031171166
South Africa,ZAF,2003,0.003204533
South Africa,ZAF,2004,0.0032536762
South Africa,ZAF,2005,0.0037462593
South Africa,ZAF,2006,0.003991103
South Africa,ZAF,2007,0.0041723377
South Africa,ZAF,2008,0.004177468
South Africa,ZAF,2009,0.0044776816
South Africa,ZAF,2010,0.0052369544
South Africa,ZAF,2011,0.015330545
South Africa,ZAF,2012,0.01657453
South Africa,ZAF,2013,0.04634529
South Africa,ZAF,2014,0.20146328
South Africa,ZAF,2015,0.52258325
South Africa,ZAF,2016,0.5920755
South Africa,ZAF,2017,0.76505125
South Africa,ZAF,2018,0.85281444
South Africa,ZAF,2019,0.8721524
South Africa,ZAF,2020,1.0801536
South Africa,ZAF,2021,1.2778944
South Africa,ZAF,2022,1.2074736
South America,,1971,0
South America,,1972,0
South America,,1973,0
South America,,1974,0
South America,,1975,0
South America,,1976,0
South America,,1977,0
South America,,1978,0
South America,,1979,0
South America,,1980,0
South America,,1981,0
South America,,1982,0
South America,,1983,0
South America,,1984,0
South America,,1985,0
South America,,1986,0
South America,,1987,0
South America,,1988,0
South America,,1989,0
South America,,1990,0
South America,,1991,0
South America,,1992,0
South America,,1993,0
South America,,1994,0
South America,,1995,0
South America,,1996,0
South America,,1997,0
South America,,1998,0.0000010312185
South America,,1999,0.0000015719969
South America,,2000,0.00011110371
South America,,2001,0.00016138674
South America,,2002,0.00027422374
South America,,2003,0.0003714674
South America,,2004,0.00043339352
South America,,2005,0.000501293
South America,,2006,0.000006999206
South America,,2007,0.000007674347
South America,,2008,0.000012150727
South America,,2009,0.000009660421
South America,,2010,0.00048678697
South America,,2011,0.0016419294
South America,,2012,0.005076068
South America,,2013,0.010611881
South America,,2014,0.028839571
South America,,2015,0.06834603
South America,,2016,0.118906274
South America,,2017,0.20262831
South America,,2018,0.37777442
South America,,2019,0.58085835
South America,,2020,0.87246794
South America,,2021,1.1857321
South America,,2022,1.7721491
South Korea,KOR,1986,0
South Korea,KOR,1987,0
South Korea,KOR,1988,0
South Korea,KOR,1989,0
South Korea,KOR,1990,0.00027738258
South Korea,KOR,1991,0.00024526904
South Korea,KOR,1992,0.00043494164
South Korea,KOR,1993,0.0003966233
South Korea,KOR,1994,0.00036779005
South Korea,KOR,1995,0.0003366065
South Korea,KOR,1996,0.0004571642
South Korea,KOR,1997,0.00041625812
South Korea,KOR,1998,0.0006069585
South Korea,KOR,1999,0.00063663436
South Korea,KOR,2000,0.0006956958
South Korea,KOR,2001,0.00078984065
South Korea,KOR,2002,0.0008545098
South Korea,KOR,2003,0.0009053183
South Korea,KOR,2004,0.001119394
South Korea,KOR,2005,0.0015692068
South Korea,KOR,2006,0.0033052831
South Korea,KOR,2007,0.0073276833
South Korea,KOR,2008,0.028572267
South Korea,KOR,2009,0.05623892
South Korea,KOR,2010,0.07068002
South Korea,KOR,2011,0.08010224
South Korea,KOR,2012,0.09608278
South Korea,KOR,2013,0.1407821
South Korea,KOR,2014,0.22413363
South Korea,KOR,2015,0.34372312
South Korea,KOR,2016,0.43272582
South Korea,KOR,2017,0.5975699
South Korea,KOR,2018,0.76744735
South Korea,KOR,2019,1.0795665
South Korea,KOR,2020,1.5232207
South Korea,KOR,2021,1.8533773
South Korea,KOR,2022,1.9919986
South and Central America (EI),,1971,0
South and Central America (EI),,1972,0
South and Central America (EI),,1973,0
South and Central America (EI),,1974,0
South and Central America (EI),,1975,0
South and Central America (EI),,1976,0
South and Central America (EI),,1977,0
South and Central America (EI),,1978,0
South and Central America (EI),,1979,0
South and Central America (EI),,1980,0
South and Central America (EI),,1981,0
South and Central America (EI),,1982,0
South and Central America (EI),,1983,0
South and Central America (EI),,1984,0
South and Central America (EI),,1985,0
South and Central America (EI),,1986,0
South and Central America (EI),,1987,0
South and Central America (EI),,1988,0
South and Central America (EI),,1989,0
South and Central America (EI),,1990,0
South and Central America (EI),,1991,0
South and Central America (EI),,1992,0
South and Central America (EI),,1993,0
South and Central America (EI),,1994,0
South and Central America (EI),,1995,0
South and Central America (EI),,1996,0
South and Central America (EI),,1997,0
South and Central America (EI),,1998,8.9936935e-7
South and Central America (EI),,1999,0.000006692121
South and Central America (EI),,2000,0.00012923262
South and Central America (EI),,2001,0.00020726911
South and Central America (EI),,2002,0.00031939588
South and Central America (EI),,2003,0.00042541928
South and Central America (EI),,2004,0.00050966046
South and Central America (EI),,2005,0.0008136526
South and Central America (EI),,2006,0.00036338763
South and Central America (EI),,2007,0.00045113574
South and Central America (EI),,2008,0.00059641426
South and Central America (EI),,2009,0.0009792785
South and Central America (EI),,2010,0.0023378048
South and Central America (EI),,2011,0.004748956
South and Central America (EI),,2012,0.0116637815
South and Central America (EI),,2013,0.017846176
South and Central America (EI),,2014,0.03656773
South and Central America (EI),,2015,0.0936486
South and Central America (EI),,2016,0.16040166
South and Central America (EI),,2017,0.24707136
South and Central America (EI),,2018,0.415143
South and Central America (EI),,2019,0.6159426
South and Central America (EI),,2020,0.8998472
South and Central America (EI),,2021,1.1907612
South and Central America (EI),,2022,1.7076817
Spain,ESP,1969,0
Spain,ESP,1970,0
Spain,ESP,1971,0
Spain,ESP,1972,0
Spain,ESP,1973,0
Spain,ESP,1974,0
Spain,ESP,1975,0
Spain,ESP,1976,0
Spain,ESP,1977,0
Spain,ESP,1978,0
Spain,ESP,1979,0
Spain,ESP,1980,0
Spain,ESP,1981,0
Spain,ESP,1982,0
Spain,ESP,1983,0
Spain,ESP,1984,0
Spain,ESP,1985,0
Spain,ESP,1986,0
Spain,ESP,1987,0
Spain,ESP,1988,0
Spain,ESP,1989,0.0016774003
Spain,ESP,1990,0.0016600579
Spain,ESP,1991,0.0018706344
Spain,ESP,1992,0.002040837
Spain,ESP,1993,0.0023729696
Spain,ESP,1994,0.0025172562
Spain,ESP,1995,0.0036373928
Spain,ESP,1996,0.002801577
Spain,ESP,1997,0.0028763495
Spain,ESP,1998,0.0031661992
Spain,ESP,1999,0.0034819394
Spain,ESP,2000,0.0034841937
Spain,ESP,2001,0.0044126054
Spain,ESP,2002,0.0054217298
Spain,ESP,2003,0.0069662617
Spain,ESP,2004,0.009120543
Spain,ESP,2005,0.0065901475
Spain,ESP,2006,0.018736336
Spain,ESP,2007,0.07777837
Spain,ESP,2008,0.4034007
Spain,ESP,2009,1.0177283
Spain,ESP,2010,1.1467385
Spain,ESP,2011,1.4272426
Spain,ESP,2012,1.9666271
Spain,ESP,2013,2.254581
Spain,ESP,2014,2.3812504
Spain,ESP,2015,2.3696039
Spain,ESP,2016,2.2968514
Spain,ESP,2017,2.369952
Spain,ESP,2018,2.0595903
Spain,ESP,2019,2.5025396
Spain,ESP,2020,3.770746
Spain,ESP,2021,4.595592
Spain,ESP,2022,5.5052767
Sri Lanka,LKA,2007,0.025058016
Sweden,SWE,1985,0
Sweden,SWE,1986,0
Sweden,SWE,1987,0
Sweden,SWE,1988,0
Sweden,SWE,1989,0
Sweden,SWE,1990,0
Sweden,SWE,1991,0
Sweden,SWE,1992,0
Sweden,SWE,1993,0.00045847986
Sweden,SWE,1994,0.00045842153
Sweden,SWE,1995,0.00045322411
Sweden,SWE,1996,0.000466409
Sweden,SWE,1997,0.00045051624
Sweden,SWE,1998,0.0004162829
Sweden,SWE,1999,0.00042875457
Sweden,SWE,2000,0.00046241426
Sweden,SWE,2001,0.00085663795
Sweden,SWE,2002,0.0009092779
Sweden,SWE,2003,0.00094285334
Sweden,SWE,2004,0.0008697466
Sweden,SWE,2005,0.0008422023
Sweden,SWE,2006,0.0008895362
Sweden,SWE,2007,0.0013061037
Sweden,SWE,2008,0.0017556469
Sweden,SWE,2009,0.0033317367
Sweden,SWE,2010,0.0040048305
Sweden,SWE,2011,0.0058339857
Sweden,SWE,2012,0.007984819
Sweden,SWE,2013,0.015605013
Sweden,SWE,2014,0.020926265
Sweden,SWE,2015,0.04151915
Sweden,SWE,2016,0.061953086
Sweden,SWE,2017,0.09596001
Sweden,SWE,2018,0.16555661
Sweden,SWE,2019,0.26895615
Sweden,SWE,2020,0.4413607
Sweden,SWE,2021,0.62594813
Sweden,SWE,2022,1.0852534
Switzerland,CHE,1968,0
Switzerland,CHE,1969,0
Switzerland,CHE,1970,0
Switzerland,CHE,1971,0
Switzerland,CHE,1972,0
Switzerland,CHE,1973,0
Switzerland,CHE,1974,0
Switzerland,CHE,1975,0
Switzerland,CHE,1976,0
Switzerland,CHE,1977,0
Switzerland,CHE,1978,0
Switzerland,CHE,1979,0
Switzerland,CHE,1980,0
Switzerland,CHE,1981,0
Switzerland,CHE,1982,0
Switzerland,CHE,1983,0
Switzerland,CHE,1984,0
Switzerland,CHE,1985,0
Switzerland,CHE,1986,0
Switzerland,CHE,1987,0
Switzerland,CHE,1988,0
Switzerland,CHE,1989,0
Switzerland,CHE,1990,0.0008916688
Switzerland,CHE,1991,0.0017364813
Switzerland,CHE,1992,0.0025634563
Switzerland,CHE,1993,0.003423686
Switzerland,CHE,1994,0.0040732613
Switzerland,CHE,1995,0.0051576123
Switzerland,CHE,1996,0.006229154
Switzerland,CHE,1997,0.0058254916
Switzerland,CHE,1998,0.006620269
Switzerland,CHE,1999,0.007918572
Switzerland,CHE,2000,0.008927726
Switzerland,CHE,2001,0.009814573
Switzerland,CHE,2002,0.012086453
Switzerland,CHE,2003,0.014567008
Switzerland,CHE,2004,0.014687324
Switzerland,CHE,2005,0.017749272
Switzerland,CHE,2006,0.019370914
Switzerland,CHE,2007,0.023523396
Switzerland,CHE,2008,0.028866
Switzerland,CHE,2009,0.041989017
Switzerland,CHE,2010,0.074590944
Switzerland,CHE,2011,0.13958022
Switzerland,CHE,2012,0.2336188
Switzerland,CHE,2013,0.3784819
Switzerland,CHE,2014,0.66362315
Switzerland,CHE,2015,0.89659727
Switzerland,CHE,2016,1.1288389
Switzerland,CHE,2017,1.413601
Switzerland,CHE,2018,1.5991364
Switzerland,CHE,2019,1.7097446
Switzerland,CHE,2020,2.209175
Switzerland,CHE,2021,2.4895787
Switzerland,CHE,2022,3.3354547
Taiwan,TWN,1971,0
Taiwan,TWN,1972,0
Taiwan,TWN,1973,0
Taiwan,TWN,1974,0
Taiwan,TWN,1975,0
Taiwan,TWN,1976,0
Taiwan,TWN,1977,0
Taiwan,TWN,1978,0
Taiwan,TWN,1979,0
Taiwan,TWN,1980,0
Taiwan,TWN,1981,0
Taiwan,TWN,1982,0
Taiwan,TWN,1983,0
Taiwan,TWN,1984,0
Taiwan,TWN,1985,0
Taiwan,TWN,1986,0
Taiwan,TWN,1987,0
Taiwan,TWN,1988,0
Taiwan,TWN,1989,0
Taiwan,TWN,1990,0
Taiwan,TWN,1991,0
Taiwan,TWN,1992,0
Taiwan,TWN,1993,0
Taiwan,TWN,1994,0
Taiwan,TWN,1995,0
Taiwan,TWN,1996,0
Taiwan,TWN,1997,0
Taiwan,TWN,1998,0
Taiwan,TWN,1999,0
Taiwan,TWN,2000,0.00003481186
Taiwan,TWN,2001,0.00007379622
Taiwan,TWN,2002,0.00009261282
Taiwan,TWN,2003,0.00011665812
Taiwan,TWN,2004,0.00014088057
Taiwan,TWN,2005,0.00022713418
Taiwan,TWN,2006,0.00033374093
Taiwan,TWN,2007,0.00047624594
Taiwan,TWN,2008,0.0010042911
Taiwan,TWN,2009,0.002088721
Taiwan,TWN,2010,0.0046165586
Taiwan,TWN,2011,0.013076553
Taiwan,TWN,2012,0.034030244
Taiwan,TWN,2013,0.066510946
Taiwan,TWN,2014,0.10650417
Taiwan,TWN,2015,0.17040119
Taiwan,TWN,2016,0.2194718
Taiwan,TWN,2017,0.3285203
Taiwan,TWN,2018,0.5240818
Taiwan,TWN,2019,0.78731614
Taiwan,TWN,2020,1.2207526
Taiwan,TWN,2021,1.5070348
Taiwan,TWN,2022,2.094793
Thailand,THA,1981,0
Thailand,THA,1982,0
Thailand,THA,1983,0
Thailand,THA,1984,0
Thailand,THA,1985,0
Thailand,THA,1986,0
Thailand,THA,1987,0
