Entity,Code,Year,Nuclear (% equivalent primary energy)
Netherlands,NLD,1969,0.152845
Netherlands,NLD,1970,0.15826146
Netherlands,NLD,1971,0.16516818
Netherlands,NLD,1972,0.11446433
Netherlands,NLD,1973,0.36571285
Netherlands,NLD,1974,1.1395861
Netherlands,NLD,1975,1.1500475
Netherlands,NLD,1976,1.224267
Netherlands,NLD,1977,1.1944866
Netherlands,NLD,1978,1.2812008
Netherlands,NLD,1979,1.065818
Netherlands,NLD,1980,1.3663871
Netherlands,NLD,1981,1.2549425
Netherlands,NLD,1982,1.4465681
Netherlands,NLD,1983,1.3259057
Netherlands,NLD,1984,1.3205954
Netherlands,NLD,1985,1.3445337
Netherlands,NLD,1986,1.3851789
Netherlands,NLD,1987,1.1447483
Netherlands,NLD,1988,1.1791291
Netherlands,NLD,1989,1.2835692
Netherlands,NLD,1990,1.0910945
Netherlands,NLD,1991,1.0178279
Netherlands,NLD,1992,1.1481586
Netherlands,NLD,1993,1.1829894
Netherlands,NLD,1994,1.2015709
Netherlands,NLD,1995,1.169393
Netherlands,NLD,1996,1.1605486
Netherlands,NLD,1997,0.6840599
Netherlands,NLD,1998,1.0744507
Netherlands,NLD,1999,1.0930634
Netherlands,NLD,2000,1.1045488
Netherlands,NLD,2001,1.0711067
Netherlands,NLD,2002,1.0478777
Netherlands,NLD,2003,1.0618274
Netherlands,NLD,2004,0.9707262
Netherlands,NLD,2005,0.987545
Netherlands,NLD,2006,0.8694293
Netherlands,NLD,2007,1.0290538
Netherlands,NLD,2008,1.0271938
Netherlands,NLD,2009,1.0548594
Netherlands,NLD,2010,0.9030546
Netherlands,NLD,2011,0.98300713
Netherlands,NLD,2012,0.940056
Netherlands,NLD,2013,0.7113152
Netherlands,NLD,2014,1.0465018
Netherlands,NLD,2015,1.0190763
Netherlands,NLD,2016,0.97482234
Netherlands,NLD,2017,0.82645136
Netherlands,NLD,2018,0.8698172
Netherlands,NLD,2019,0.9680476
Netherlands,NLD,2020,1.0419279
Netherlands,NLD,2021,0.9467236
Netherlands,NLD,2022,1.0576086
New Zealand,NZL,1970,0
New Zealand,NZL,1971,0
New Zealand,NZL,1972,0
New Zealand,NZL,1973,0
New Zealand,NZL,1974,0
New Zealand,NZL,1975,0
New Zealand,NZL,1976,0
New Zealand,NZL,1977,0
New Zealand,NZL,1978,0
New Zealand,NZL,1979,0
New Zealand,NZL,1980,0
New Zealand,NZL,1981,0
New Zealand,NZL,1982,0
New Zealand,NZL,1983,0
New Zealand,NZL,1984,0
New Zealand,NZL,1985,0
New Zealand,NZL,1986,0
New Zealand,NZL,1987,0
New Zealand,NZL,1988,0
New Zealand,NZL,1989,0
New Zealand,NZL,1990,0
New Zealand,NZL,1991,0
New Zealand,NZL,1992,0
New Zealand,NZL,1993,0
New Zealand,NZL,1994,0
New Zealand,NZL,1995,0
New Zealand,NZL,1996,0
New Zealand,NZL,1997,0
New Zealand,NZL,1998,0
New Zealand,NZL,1999,0
New Zealand,NZL,2000,0
New Zealand,NZL,2001,0
New Zealand,NZL,2002,0
New Zealand,NZL,2003,0
New Zealand,NZL,2004,0
New Zealand,NZL,2005,0
New Zealand,NZL,2006,0
New Zealand,NZL,2007,0
New Zealand,NZL,2008,0
New Zealand,NZL,2009,0
New Zealand,NZL,2010,0
New Zealand,NZL,2011,0
New Zealand,NZL,2012,0
New Zealand,NZL,2013,0
New Zealand,NZL,2014,0
New Zealand,NZL,2015,0
New Zealand,NZL,2016,0
New Zealand,NZL,2017,0
New Zealand,NZL,2018,0
New Zealand,NZL,2019,0
New Zealand,NZL,2020,0
New Zealand,NZL,2021,0
New Zealand,NZL,2022,0
Non-OECD (EI),,1965,0.041455362
Non-OECD (EI),,1966,0.043484464
Non-OECD (EI),,1967,0.046477154
Non-OECD (EI),,1968,0.061032932
Non-OECD (EI),,1969,0.07981239
Non-OECD (EI),,1970,0.09603369
Non-OECD (EI),,1971,0.10050024
Non-OECD (EI),,1972,0.16217883
Non-OECD (EI),,1973,0.23097077
Non-OECD (EI),,1974,0.3402597
Non-OECD (EI),,1975,0.45494074
Non-OECD (EI),,1976,0.57891685
Non-OECD (EI),,1977,0.6769673
Non-OECD (EI),,1978,0.6981343
Non-OECD (EI),,1979,0.7753299
Non-OECD (EI),,1980,0.91430134
Non-OECD (EI),,1981,1.077858
Non-OECD (EI),,1982,1.2119427
Non-OECD (EI),,1983,1.370239
Non-OECD (EI),,1984,1.7037537
Non-OECD (EI),,1985,1.8471761
Non-OECD (EI),,1986,1.7083677
Non-OECD (EI),,1987,1.9026687
Non-OECD (EI),,1988,2.0943642
Non-OECD (EI),,1989,1.9665669
Non-OECD (EI),,1990,1.8746833
Non-OECD (EI),,1991,1.874772
Non-OECD (EI),,1992,1.8457413
Non-OECD (EI),,1993,1.8656738
Non-OECD (EI),,1994,1.7749177
Non-OECD (EI),,1995,1.8089877
Non-OECD (EI),,1996,1.9581583
Non-OECD (EI),,1997,1.9718025
Non-OECD (EI),,1998,1.8982421
Non-OECD (EI),,1999,1.9667284
Non-OECD (EI),,2000,2.0484555
Non-OECD (EI),,2001,2.058946
Non-OECD (EI),,2002,2.0797582
Non-OECD (EI),,2003,2.0702982
Non-OECD (EI),,2004,1.9444715
Non-OECD (EI),,2005,1.8333707
Non-OECD (EI),,2006,1.7841018
Non-OECD (EI),,2007,1.7203815
Non-OECD (EI),,2008,1.6986291
Non-OECD (EI),,2009,1.6561562
Non-OECD (EI),,2010,1.6437584
Non-OECD (EI),,2011,1.6466696
Non-OECD (EI),,2012,1.6300765
Non-OECD (EI),,2013,1.6013255
Non-OECD (EI),,2014,1.6682869
Non-OECD (EI),,2015,1.7796977
Non-OECD (EI),,2016,1.8545383
Non-OECD (EI),,2017,1.8946594
Non-OECD (EI),,2018,1.9600248
Non-OECD (EI),,2019,2.0907774
Non-OECD (EI),,2020,2.14985
Non-OECD (EI),,2021,2.2048576
Non-OECD (EI),,2022,2.167875
North America,,1965,0.068917446
North America,,1966,0.09832133
North America,,1967,0.13064912
North America,,1968,0.21103384
North America,,1969,0.21555763
North America,,1970,0.32715043
North America,,1971,0.59173304
North America,,1972,0.8113851
North America,,1973,1.2448037
North America,,1974,1.652211
North America,,1975,2.438997
North America,,1976,2.6055222
North America,,1977,3.3615372
North America,,1978,3.6386788
North America,,1979,3.3800695
North America,,1980,3.4588842
North America,,1981,3.8222404
North America,,1982,4.076609
North America,,1983,4.359569
North America,,1984,4.59878
North America,,1985,5.3627925
North America,,1986,5.8100934
North America,,1987,6.170959
North America,,1988,6.7796493
North America,,1989,6.6136703
North America,,1990,7.075204
North America,,1991,7.5980635
North America,,1992,7.50134
North America,,1993,7.405123
North America,,1994,7.677523
North America,,1995,7.8039327
North America,,1996,7.5160766
North America,,1997,6.935794
North America,,1998,7.2159476
North America,,1999,7.6220937
North America,,2000,7.639595
North America,,2001,7.933081
North America,,2002,7.8464575
North America,,2003,7.615279
North America,,2004,7.742508
North America,,2005,7.611215
North America,,2006,7.693569
North America,,2007,7.652738
North America,,2008,7.7659836
North America,,2009,7.9794555
North America,,2010,7.748351
North America,,2011,7.6131754
North America,,2012,7.5408297
North America,,2013,7.5780087
North America,,2014,7.5536823
North America,,2015,7.5359235
North America,,2016,7.5600743
North America,,2017,7.466046
North America,,2018,7.245829
North America,,2019,7.274796
North America,,2020,7.629893
North America,,2021,7.1227827
North America,,2022,6.7769775
North America (EI),,1965,0.06999875
North America (EI),,1966,0.099639
North America (EI),,1967,0.13207115
North America (EI),,1968,0.21392839
North America (EI),,1969,0.21870948
North America (EI),,1970,0.33239496
North America (EI),,1971,0.6013115
North America (EI),,1972,0.82520807
North America (EI),,1973,1.2668389
North America (EI),,1974,1.6816351
North America (EI),,1975,2.4811554
North America (EI),,1976,2.649665
North America (EI),,1977,3.419511
North America (EI),,1978,3.7014585
North America (EI),,1979,3.438229
North America (EI),,1980,3.5205734
North America (EI),,1981,3.8938158
North America (EI),,1982,4.149288
North America (EI),,1983,4.4359655
North America (EI),,1984,4.678639
North America (EI),,1985,5.4507093
North America (EI),,1986,5.9073806
North America (EI),,1987,6.273427
North America (EI),,1988,6.8900337
North America (EI),,1989,6.7219706
North America (EI),,1990,7.1913743
North America (EI),,1991,7.7203074
North America (EI),,1992,7.6158695
North America (EI),,1993,7.5174704
North America (EI),,1994,7.7967157
North America (EI),,1995,7.924722
North America (EI),,1996,7.63498
North America (EI),,1997,7.049725
North America (EI),,1998,7.3375144
North America (EI),,1999,7.7480407
North America (EI),,2000,7.7783914
North America (EI),,2001,8.088604
North America (EI),,2002,8.001072
North America (EI),,2003,7.770431
North America (EI),,2004,7.902006
North America (EI),,2005,7.770064
North America (EI),,2006,7.8657284
North America (EI),,2007,7.8172736
North America (EI),,2008,7.931136
North America (EI),,2009,8.14921
North America (EI),,2010,7.9108872
North America (EI),,2011,7.7721453
North America (EI),,2012,7.699344
North America (EI),,2013,7.731544
North America (EI),,2014,7.705275
North America (EI),,2015,7.6902537
North America (EI),,2016,7.712566
North America (EI),,2017,7.6149025
North America (EI),,2018,7.3860226
North America (EI),,2019,7.416905
North America (EI),,2020,7.7746468
North America (EI),,2021,7.2531676
North America (EI),,2022,6.8973804
North Macedonia,MKD,1997,0
North Macedonia,MKD,1998,0
North Macedonia,MKD,1999,0
North Macedonia,MKD,2000,0
North Macedonia,MKD,2001,0
North Macedonia,MKD,2002,0
North Macedonia,MKD,2003,0
North Macedonia,MKD,2004,0
North Macedonia,MKD,2005,0
North Macedonia,MKD,2006,0
North Macedonia,MKD,2007,0
North Macedonia,MKD,2008,0
North Macedonia,MKD,2009,0
North Macedonia,MKD,2010,0
North Macedonia,MKD,2011,0
North Macedonia,MKD,2012,0
North Macedonia,MKD,2013,0
North Macedonia,MKD,2014,0
North Macedonia,MKD,2015,0
North Macedonia,MKD,2016,0
North Macedonia,MKD,2017,0
North Macedonia,MKD,2018,0
North Macedonia,MKD,2019,0
North Macedonia,MKD,2020,0
North Macedonia,MKD,2021,0
North Macedonia,MKD,2022,0
Norway,NOR,1977,0
Norway,NOR,1978,0
Norway,NOR,1979,0
Norway,NOR,1980,0
Norway,NOR,1981,0
Norway,NOR,1982,0
Norway,NOR,1983,0
Norway,NOR,1984,0
Norway,NOR,1985,0
Norway,NOR,1986,0
Norway,NOR,1987,0
Norway,NOR,1988,0
Norway,NOR,1989,0
Norway,NOR,1990,0
Norway,NOR,1991,0
Norway,NOR,1992,0
Norway,NOR,1993,0
Norway,NOR,1994,0
Norway,NOR,1995,0
Norway,NOR,1996,0
Norway,NOR,1997,0
Norway,NOR,1998,0
Norway,NOR,1999,0
Norway,NOR,2000,0
Norway,NOR,2001,0
Norway,NOR,2002,0
Norway,NOR,2003,0
Norway,NOR,2004,0
Norway,NOR,2005,0
Norway,NOR,2006,0
Norway,NOR,2007,0
Norway,NOR,2008,0
Norway,NOR,2009,0
Norway,NOR,2010,0
Norway,NOR,2011,0
Norway,NOR,2012,0
Norway,NOR,2013,0
Norway,NOR,2014,0
Norway,NOR,2015,0
Norway,NOR,2016,0
Norway,NOR,2017,0
Norway,NOR,2018,0
Norway,NOR,2019,0
Norway,NOR,2020,0
Norway,NOR,2021,0
Norway,NOR,2022,0
OECD (EI),,1965,0.2197707
OECD (EI),,1966,0.28622645
OECD (EI),,1967,0.32940263
OECD (EI),,1968,0.39077652
OECD (EI),,1969,0.42959118
OECD (EI),,1970,0.5185296
OECD (EI),,1971,0.71268576
OECD (EI),,1972,0.92717427
OECD (EI),,1973,1.163698
OECD (EI),,1974,1.5160139
OECD (EI),,1975,2.1429772
OECD (EI),,1976,2.3426187
OECD (EI),,1977,2.8507962
OECD (EI),,1978,3.237287
OECD (EI),,1979,3.2316587
OECD (EI),,1980,3.5805404
OECD (EI),,1981,4.306362
OECD (EI),,1982,4.760604
OECD (EI),,1983,5.348904
OECD (EI),,1984,6.1249723
OECD (EI),,1985,7.17953
OECD (EI),,1986,7.733075
OECD (EI),,1987,8.092357
OECD (EI),,1988,8.458335
OECD (EI),,1989,8.64194
OECD (EI),,1990,8.909266
OECD (EI),,1991,9.31804
OECD (EI),,1992,9.332132
OECD (EI),,1993,9.548462
OECD (EI),,1994,9.644132
OECD (EI),,1995,9.807689
OECD (EI),,1996,9.749605
OECD (EI),,1997,9.548939
OECD (EI),,1998,9.740596
OECD (EI),,1999,9.939965
OECD (EI),,2000,9.893858
OECD (EI),,2001,10.152466
OECD (EI),,2002,10.0965
OECD (EI),,2003,9.598389
OECD (EI),,2004,9.81284
OECD (EI),,2005,9.704346
OECD (EI),,2006,9.706488
OECD (EI),,2007,9.314319
OECD (EI),,2008,9.273328
OECD (EI),,2009,9.531484
OECD (EI),,2010,9.319953
OECD (EI),,2011,8.774518
OECD (EI),,2012,7.997168
OECD (EI),,2013,7.9277287
OECD (EI),,2014,7.995443
OECD (EI),,2015,7.8733287
OECD (EI),,2016,7.7808776
OECD (EI),,2017,7.6053576
OECD (EI),,2018,7.488873
OECD (EI),,2019,7.6216555
OECD (EI),,2020,7.661153
OECD (EI),,2021,7.4383626
OECD (EI),,2022,6.874678
Oceania,,1965,0
Oceania,,1966,0
Oceania,,1967,0
Oceania,,1968,0
Oceania,,1969,0
Oceania,,1970,0
Oceania,,1971,0
Oceania,,1972,0
Oceania,,1973,0
Oceania,,1974,0
Oceania,,1975,0
Oceania,,1976,0
Oceania,,1977,0
Oceania,,1978,0
Oceania,,1979,0
Oceania,,1980,0
Oceania,,1981,0
Oceania,,1982,0
Oceania,,1983,0
Oceania,,1984,0
Oceania,,1985,0
Oceania,,1986,0
Oceania,,1987,0
Oceania,,1988,0
Oceania,,1989,0
Oceania,,1990,0
Oceania,,1991,0
Oceania,,1992,0
Oceania,,1993,0
Oceania,,1994,0
Oceania,,1995,0
Oceania,,1996,0
Oceania,,1997,0
Oceania,,1998,0
Oceania,,1999,0
Oceania,,2000,0
Oceania,,2001,0
Oceania,,2002,0
Oceania,,2003,0
Oceania,,2004,0
Oceania,,2005,0
Oceania,,2006,0
Oceania,,2007,0
Oceania,,2008,0
Oceania,,2009,0
Oceania,,2010,0
Oceania,,2011,0
Oceania,,2012,0
Oceania,,2013,0
Oceania,,2014,0
Oceania,,2015,0
Oceania,,2016,0
Oceania,,2017,0
Oceania,,2018,0
Oceania,,2019,0
Oceania,,2020,0
Oceania,,2021,0
Oceania,,2022,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Pakistan,PAK,1965,0
Pakistan,PAK,1966,0
Pakistan,PAK,1967,0
Pakistan,PAK,1968,0
Pakistan,PAK,1969,0
Pakistan,PAK,1970,0
Pakistan,PAK,1971,0.143336
Pakistan,PAK,1972,0.6443235
Pakistan,PAK,1973,1.1274239
Pakistan,PAK,1974,1.4521748
Pakistan,PAK,1975,1.5908664
Pakistan,PAK,1976,1.3281889
Pakistan,PAK,1977,0.77621025
Pakistan,PAK,1978,0.37226
Pakistan,PAK,1979,0.1078378
Pakistan,PAK,1980,0.14586356
Pakistan,PAK,1981,0.28640878
Pakistan,PAK,1982,0.31437272
Pakistan,PAK,1983,0.39636827
Pakistan,PAK,1984,0.4530607
Pakistan,PAK,1985,0.5058263
Pakistan,PAK,1986,0.645336
Pakistan,PAK,1987,0.3335824
Pakistan,PAK,1988,0.2002334
Pakistan,PAK,1989,0.115855955
Pakistan,PAK,1990,0.38995707
Pakistan,PAK,1991,0.36802852
Pakistan,PAK,1992,0.46099484
Pakistan,PAK,1993,0.30657688
Pakistan,PAK,1994,0.4283288
Pakistan,PAK,1995,0.3603134
Pakistan,PAK,1996,0.2121427
Pakistan,PAK,1997,0.3024683
Pakistan,PAK,1998,0.24591224
Pakistan,PAK,1999,0.047648605
Pakistan,PAK,2000,0.55474114
Pakistan,PAK,2001,1.1876193
Pakistan,PAK,2002,1.0329113
Pakistan,PAK,2003,0.9467042
Pakistan,PAK,2004,1.0718051
Pakistan,PAK,2005,1.0786629
Pakistan,PAK,2006,1.0150988
Pakistan,PAK,2007,0.8682109
Pakistan,PAK,2008,0.647051
Pakistan,PAK,2009,0.924249
Pakistan,PAK,2010,0.9139844
Pakistan,PAK,2011,1.4094037
Pakistan,PAK,2012,1.0386311
Pakistan,PAK,2013,1.4830089
Pakistan,PAK,2014,1.5645962
Pakistan,PAK,2015,1.3636009
Pakistan,PAK,2016,1.5286893
Pakistan,PAK,2017,2.2028542
Pakistan,PAK,2018,2.4180715
Pakistan,PAK,2019,2.3640585
Pakistan,PAK,2020,2.462817
Pakistan,PAK,2021,3.6361809
Pakistan,PAK,2022,5.5715914
Peru,PER,1965,0
Peru,PER,1966,0
Peru,PER,1967,0
Peru,PER,1968,0
Peru,PER,1969,0
Peru,PER,1970,0
Peru,PER,1971,0
Peru,PER,1972,0
Peru,PER,1973,0
Peru,PER,1974,0
Peru,PER,1975,0
Peru,PER,1976,0
Peru,PER,1977,0
Peru,PER,1978,0
Peru,PER,1979,0
Peru,PER,1980,0
Peru,PER,1981,0
Peru,PER,1982,0
Peru,PER,1983,0
Peru,PER,1984,0
Peru,PER,1985,0
Peru,PER,1986,0
Peru,PER,1987,0
Peru,PER,1988,0
Peru,PER,1989,0
Peru,PER,1990,0
Peru,PER,1991,0
Peru,PER,1992,0
Peru,PER,1993,0
Peru,PER,1994,0
Peru,PER,1995,0
Peru,PER,1996,0
Peru,PER,1997,0
Peru,PER,1998,0
Peru,PER,1999,0
Peru,PER,2000,0
Peru,PER,2001,0
Peru,PER,2002,0
Peru,PER,2003,0
Peru,PER,2004,0
Peru,PER,2005,0
Peru,PER,2006,0
Peru,PER,2007,0
Peru,PER,2008,0
Peru,PER,2009,0
Peru,PER,2010,0
Peru,PER,2011,0
Peru,PER,2012,0
Peru,PER,2013,0
Peru,PER,2014,0
Peru,PER,2015,0
Peru,PER,2016,0
Peru,PER,2017,0
Peru,PER,2018,0
Peru,PER,2019,0
Peru,PER,2020,0
Peru,PER,2021,0
Peru,PER,2022,0
Philippines,PHL,1994,0
Philippines,PHL,1995,0
Philippines,PHL,1996,0
Philippines,PHL,1997,0
Philippines,PHL,1998,0
Philippines,PHL,1999,0
Philippines,PHL,2000,0
Philippines,PHL,2001,0
Philippines,PHL,2002,0
Philippines,PHL,2003,0
Philippines,PHL,2004,0
Philippines,PHL,2005,0
Philippines,PHL,2006,0
Philippines,PHL,2007,0
Philippines,PHL,2008,0
Philippines,PHL,2009,0
Philippines,PHL,2010,0
Philippines,PHL,2011,0
Philippines,PHL,2012,0
Philippines,PHL,2013,0
Philippines,PHL,2014,0
Philippines,PHL,2015,0
Philippines,PHL,2016,0
Philippines,PHL,2017,0
Philippines,PHL,2018,0
Philippines,PHL,2019,0
Philippines,PHL,2020,0
Philippines,PHL,2021,0
Philippines,PHL,2022,0
Poland,POL,1965,0
Poland,POL,1966,0
Poland,POL,1967,0
Poland,POL,1968,0
Poland,POL,1969,0
Poland,POL,1970,0
Poland,POL,1971,0
Poland,POL,1972,0
Poland,POL,1973,0
Poland,POL,1974,0
Poland,POL,1975,0
Poland,POL,1976,0
Poland,POL,1977,0
Poland,POL,1978,0
Poland,POL,1979,0
Poland,POL,1980,0
Poland,POL,1981,0
Poland,POL,1982,0
Poland,POL,1983,0
Poland,POL,1984,0
Poland,POL,1985,0
Poland,POL,1986,0
Poland,POL,1987,0
Poland,POL,1988,0
Poland,POL,1989,0
Poland,POL,1990,0
Poland,POL,1991,0
Poland,POL,1992,0
Poland,POL,1993,0
Poland,POL,1994,0
Poland,POL,1995,0
Poland,POL,1996,0
Poland,POL,1997,0
Poland,POL,1998,0
Poland,POL,1999,0
Poland,POL,2000,0
Poland,POL,2001,0
Poland,POL,2002,0
Poland,POL,2003,0
Poland,POL,2004,0
Poland,POL,2005,0
Poland,POL,2006,0
Poland,POL,2007,0
Poland,POL,2008,0
Poland,POL,2009,0
Poland,POL,2010,0
Poland,POL,2011,0
Poland,POL,2012,0
Poland,POL,2013,0
Poland,POL,2014,0
Poland,POL,2015,0
Poland,POL,2016,0
Poland,POL,2017,0
Poland,POL,2018,0
Poland,POL,2019,0
Poland,POL,2020,0
Poland,POL,2021,0
Poland,POL,2022,0
Portugal,PRT,1996,0
Portugal,PRT,1997,0
Portugal,PRT,1998,0
Portugal,PRT,1999,0
Portugal,PRT,2000,0
Portugal,PRT,2001,0
Portugal,PRT,2002,0
Portugal,PRT,2003,0
Portugal,PRT,2004,0
Portugal,PRT,2005,0
Portugal,PRT,2006,0
Portugal,PRT,2007,0
Portugal,PRT,2008,0
Portugal,PRT,2009,0
Portugal,PRT,2010,0
Portugal,PRT,2011,0
Portugal,PRT,2012,0
Portugal,PRT,2013,0
Portugal,PRT,2014,0
Portugal,PRT,2015,0
Portugal,PRT,2016,0
Portugal,PRT,2017,0
Portugal,PRT,2018,0
Portugal,PRT,2019,0
Portugal,PRT,2020,0
Portugal,PRT,2021,0
Portugal,PRT,2022,0
Romania,ROU,1965,0
Romania,ROU,1966,0
Romania,ROU,1967,0
Romania,ROU,1968,0
Romania,ROU,1969,0
Romania,ROU,1970,0
Romania,ROU,1971,0
Romania,ROU,1972,0
Romania,ROU,1973,0
Romania,ROU,1974,0
Romania,ROU,1975,0
Romania,ROU,1976,0
Romania,ROU,1977,0
Romania,ROU,1978,0
Romania,ROU,1979,0
Romania,ROU,1980,0
Romania,ROU,1981,0
Romania,ROU,1982,0
Romania,ROU,1983,0
Romania,ROU,1984,0
Romania,ROU,1985,0
Romania,ROU,1986,0
Romania,ROU,1987,0
Romania,ROU,1988,0
Romania,ROU,1989,0
Romania,ROU,1990,0
Romania,ROU,1991,0
Romania,ROU,1992,0
Romania,ROU,1993,0
Romania,ROU,1994,0
Romania,ROU,1995,0
Romania,ROU,1996,0.7132363
Romania,ROU,1997,2.9279268
Romania,ROU,1998,3.1447935
Romania,ROU,1999,3.501999
Romania,ROU,2000,3.6831565
Romania,ROU,2001,3.6115217
Romania,ROU,2002,3.4990106
Romania,ROU,2003,3.0942345
Romania,ROU,2004,3.354609
Romania,ROU,2005,3.3305094
Romania,ROU,2006,3.288513
Romania,ROU,2007,4.6360283
Romania,ROU,2008,6.690535
Romania,ROU,2009,7.9669795
Romania,ROU,2010,7.759974
Romania,ROU,2011,7.609248
Romania,ROU,2012,7.6774397
Romania,ROU,2013,8.288028
Romania,ROU,2014,7.9768248
Romania,ROU,2015,7.864704
Romania,ROU,2016,7.578304
Romania,ROU,2017,7.5556526
Romania,ROU,2018,7.2862515
Romania,ROU,2019,7.3662086
Romania,ROU,2020,7.8230233
Romania,ROU,2021,7.316401
Romania,ROU,2022,7.691569
Russia,RUS,1985,2.9493446
Russia,RUS,1986,3.0702753
Russia,RUS,1987,3.5234253
Russia,RUS,1988,3.7437253
Russia,RUS,1989,3.7721229
Russia,RUS,1990,3.3321314
Russia,RUS,1991,3.425577
Russia,RUS,1992,3.5481765
Russia,RUS,1993,3.7917607
Russia,RUS,1994,3.410558
Russia,RUS,1995,3.6668696
Russia,RUS,1996,4.173135
Russia,RUS,1997,4.391164
Russia,RUS,1998,4.2055798
Russia,RUS,1999,4.879947
Russia,RUS,2000,5.141407
Russia,RUS,2001,5.2677116
Russia,RUS,2002,5.435241
Russia,RUS,2003,5.617181
Russia,RUS,2004,5.3252892
Russia,RUS,2005,5.4722967
Russia,RUS,2006,5.4503303
Russia,RUS,2007,5.512533
Russia,RUS,2008,5.5562835
Russia,RUS,2009,5.827833
Russia,RUS,2010,5.808226
Russia,RUS,2011,5.6655126
Russia,RUS,2012,5.746724
Russia,RUS,2013,5.6166124
Russia,RUS,2014,5.8318477
Russia,RUS,2015,6.3693814
Russia,RUS,2016,6.241207
Russia,RUS,2017,6.371846
Russia,RUS,2018,6.1527066
Russia,RUS,2019,6.309524
Russia,RUS,2020,6.738361
Russia,RUS,2021,6.385175
Russia,RUS,2022,6.973208
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Singapore,SGP,1992,0
Singapore,SGP,1993,0
Singapore,SGP,1994,0
Singapore,SGP,1995,0
Singapore,SGP,1996,0
Singapore,SGP,1997,0
Singapore,SGP,1998,0
Singapore,SGP,1999,0
Slovakia,SVK,1965,0
Slovakia,SVK,1966,0
Slovakia,SVK,1967,0
Slovakia,SVK,1968,0
Slovakia,SVK,1969,0
Slovakia,SVK,1970,0
Slovakia,SVK,1971,0
Slovakia,SVK,1972,0.005328137
Slovakia,SVK,1973,0.39605275
Slovakia,SVK,1974,0.7882977
Slovakia,SVK,1975,0.28981826
Slovakia,SVK,1976,0.6603119
Slovakia,SVK,1977,0.16203023
Slovakia,SVK,1978,0.025740106
Slovakia,SVK,1979,2.8270974
Slovakia,SVK,1980,5.8589435
Slovakia,SVK,1981,6.701386
Slovakia,SVK,1982,7.7068396
Slovakia,SVK,1983,8.092545
Slovakia,SVK,1984,8.842447
Slovakia,SVK,1985,11.107722
Slovakia,SVK,1986,13.992104
Slovakia,SVK,1987,13.446116
Slovakia,SVK,1988,13.333938
Slovakia,SVK,1989,13.927737
Slovakia,SVK,1990,13.751486
Slovakia,SVK,1991,14.927742
Slovakia,SVK,1992,14.66932
Slovakia,SVK,1993,15.52162
Slovakia,SVK,1994,17.27806
Slovakia,SVK,1995,15.472117
Slovakia,SVK,1996,15.113087
Slovakia,SVK,1997,15.155119
Slovakia,SVK,1998,15.43075
Slovakia,SVK,1999,17.615171
Slovakia,SVK,2000,21.444477
Slovakia,SVK,2001,21.471
Slovakia,SVK,2002,22.207878
Slovakia,SVK,2003,22.609558
Slovakia,SVK,2004,21.893602
Slovakia,SVK,2005,21.527105
Slovakia,SVK,2006,22.336725
Slovakia,SVK,2007,20.136044
Slovakia,SVK,2008,21.22439
Slovakia,SVK,2009,19.621338
Slovakia,SVK,2010,18.889008
Slovakia,SVK,2011,20.636158
Slovakia,SVK,2012,21.469774
Slovakia,SVK,2013,21.128086
Slovakia,SVK,2014,22.245934
Slovakia,SVK,2015,21.38903
Slovakia,SVK,2016,20.54335
Slovakia,SVK,2017,19.791552
Slovakia,SVK,2018,19.699265
Slovakia,SVK,2019,20.911854
Slovakia,SVK,2020,21.488762
Slovakia,SVK,2021,20.231863
Slovakia,SVK,2022,20.794628
Slovenia,SVN,1990,18.92552
Slovenia,SVN,1991,20.244179
Slovenia,SVN,1992,17.366781
Slovenia,SVN,1993,16.839998
Slovenia,SVN,1994,18.432909
Slovenia,SVN,1995,18.202562
Slovenia,SVN,1996,16.56222
Slovenia,SVN,1997,17.816957
Slovenia,SVN,1998,17.767235
Slovenia,SVN,1999,16.797413
