Entity,Code,Year,Gas (% equivalent primary energy)
Pakistan,PAK,1985,33.757664
Pakistan,PAK,1986,34.15978
Pakistan,PAK,1987,32.609825
Pakistan,PAK,1988,32.544163
Pakistan,PAK,1989,32.714863
Pakistan,PAK,1990,33.42756
Pakistan,PAK,1991,34.07577
Pakistan,PAK,1992,31.82556
Pakistan,PAK,1993,33.105896
Pakistan,PAK,1994,32.61669
Pakistan,PAK,1995,31.718163
Pakistan,PAK,1996,32.355724
Pakistan,PAK,1997,33.36963
Pakistan,PAK,1998,32.748787
Pakistan,PAK,1999,35.78153
Pakistan,PAK,2000,37.11078
Pakistan,PAK,2001,38.280304
Pakistan,PAK,2002,39.97078
Pakistan,PAK,2003,45.631645
Pakistan,PAK,2004,49.23522
Pakistan,PAK,2005,50.442356
Pakistan,PAK,2006,48.903458
Pakistan,PAK,2007,46.658974
Pakistan,PAK,2008,47.538048
Pakistan,PAK,2009,47.047085
Pakistan,PAK,2010,47.719063
Pakistan,PAK,2011,47.739326
Pakistan,PAK,2012,53.20633
Pakistan,PAK,2013,47.33767
Pakistan,PAK,2014,45.0897
Pakistan,PAK,2015,44.78002
Pakistan,PAK,2016,43.477177
Pakistan,PAK,2017,43.294003
Pakistan,PAK,2018,44.887997
Pakistan,PAK,2019,45.264362
Pakistan,PAK,2020,42.119396
Pakistan,PAK,2021,41.421402
Pakistan,PAK,2022,38.364925
Peru,PER,1965,6.649194
Peru,PER,1966,5.6908846
Peru,PER,1967,5.223011
Peru,PER,1968,5.708834
Peru,PER,1969,5.7771635
Peru,PER,1970,5.495077
Peru,PER,1971,6.258603
Peru,PER,1972,6.7144947
Peru,PER,1973,5.800695
Peru,PER,1974,5.1901407
Peru,PER,1975,6.062706
Peru,PER,1976,6.447584
Peru,PER,1977,6.3508153
Peru,PER,1978,6.64902
Peru,PER,1979,5.9212365
Peru,PER,1980,5.94521
Peru,PER,1981,6.495729
Peru,PER,1982,6.7705474
Peru,PER,1983,5.098654
Peru,PER,1984,6.533921
Peru,PER,1985,5.1795344
Peru,PER,1986,5.1006684
Peru,PER,1987,4.6435547
Peru,PER,1988,4.5089464
Peru,PER,1989,4.1502905
Peru,PER,1990,4.0067825
Peru,PER,1991,3.7901804
Peru,PER,1992,3.510842
Peru,PER,1993,3.3829064
Peru,PER,1994,3.2446146
Peru,PER,1995,2.8949666
Peru,PER,1996,2.8502936
Peru,PER,1997,1.7211941
Peru,PER,1998,2.8312058
Peru,PER,1999,2.7734601
Peru,PER,2000,2.2566886
Peru,PER,2001,2.4379454
Peru,PER,2002,2.8441892
Peru,PER,2003,3.4088302
Peru,PER,2004,5.259026
Peru,PER,2005,8.916945
Peru,PER,2006,10.318338
Peru,PER,2007,14.284084
Peru,PER,2008,16.796759
Peru,PER,2009,16.849752
Peru,PER,2010,24.075212
Peru,PER,2011,25.317768
Peru,PER,2012,26.728264
Peru,PER,2013,25.52605
Peru,PER,2014,27.64447
Peru,PER,2015,27.135107
Peru,PER,2016,28.41161
Peru,PER,2017,24.677786
Peru,PER,2018,25.202948
Peru,PER,2019,25.142023
Peru,PER,2020,25.592297
Peru,PER,2021,25.281397
Peru,PER,2022,28.727663
Philippines,PHL,1994,0.023355773
Philippines,PHL,1995,0.01971543
Philippines,PHL,1996,0.031124573
Philippines,PHL,1997,0.017306877
Philippines,PHL,1998,0.029605106
Philippines,PHL,1999,0.022478338
Philippines,PHL,2000,0.033147626
Philippines,PHL,2001,0.44637886
Philippines,PHL,2002,5.581619
Philippines,PHL,2003,8.245733
Philippines,PHL,2004,7.439049
Philippines,PHL,2005,9.816026
Philippines,PHL,2006,9.649436
Philippines,PHL,2007,11.150445
Philippines,PHL,2008,11.352462
Philippines,PHL,2009,11.298845
Philippines,PHL,2010,10.341923
Philippines,PHL,2011,10.947444
Philippines,PHL,2012,10.145356
Philippines,PHL,2013,8.719239
Philippines,PHL,2014,8.714103
Philippines,PHL,2015,7.474963
Philippines,PHL,2016,7.8476233
Philippines,PHL,2017,7.0866175
Philippines,PHL,2018,7.471458
Philippines,PHL,2019,7.4827747
Philippines,PHL,2020,7.5027533
Philippines,PHL,2021,5.878919
Philippines,PHL,2022,5.2609935
Poland,POL,1965,2.2075806
Poland,POL,1966,2.574104
Poland,POL,1967,3.0563374
Poland,POL,1968,3.9015625
Poland,POL,1969,5.064199
Poland,POL,1970,6.11982
Poland,POL,1971,6.524351
Poland,POL,1972,6.509003
Poland,POL,1973,6.644795
Poland,POL,1974,6.6116095
Poland,POL,1975,6.563797
Poland,POL,1976,6.647884
Poland,POL,1977,6.76475
Poland,POL,1978,6.782582
Poland,POL,1979,6.9710016
Poland,POL,1980,6.821456
Poland,POL,1981,7.1363525
Poland,POL,1982,7.005637
Poland,POL,1983,7.1329093
Poland,POL,1984,7.137897
Poland,POL,1985,7.078918
Poland,POL,1986,7.296735
Poland,POL,1987,7.296718
Poland,POL,1988,7.3868694
Poland,POL,1989,7.5343823
Poland,POL,1990,8.588238
Poland,POL,1991,8.185438
Poland,POL,1992,7.971964
Poland,POL,1993,8.37827
Poland,POL,1994,8.821433
Poland,POL,1995,9.435092
Poland,POL,1996,9.437541
Poland,POL,1997,9.502896
Poland,POL,1998,10.020948
Poland,POL,1999,9.95004
Poland,POL,2000,11.383632
Poland,POL,2001,11.943093
Poland,POL,2002,11.766601
Poland,POL,2003,12.663015
Poland,POL,2004,13.2701235
Poland,POL,2005,13.368522
Poland,POL,2006,12.883229
Poland,POL,2007,12.923325
Poland,POL,2008,13.803471
Poland,POL,2009,13.802624
Poland,POL,2010,13.919558
Poland,POL,2011,14.026856
Poland,POL,2012,15.2903185
Poland,POL,2013,15.246233
Poland,POL,2014,15.453661
Poland,POL,2015,15.372274
Poland,POL,2016,15.729997
Poland,POL,2017,15.905399
Poland,POL,2018,16.337725
Poland,POL,2019,17.631407
Poland,POL,2020,18.572523
Poland,POL,2021,18.251095
Poland,POL,2022,14.962718
Portugal,PRT,1996,0
Portugal,PRT,1997,0.39553595
Portugal,PRT,1998,2.8964567
Portugal,PRT,1999,7.9196224
Portugal,PRT,2000,7.8719034
Portugal,PRT,2001,8.650284
Portugal,PRT,2002,10.602821
Portugal,PRT,2003,9.955716
Portugal,PRT,2004,12.716116
Portugal,PRT,2005,14.439022
Portugal,PRT,2006,13.970868
Portugal,PRT,2007,14.775679
Portugal,PRT,2008,16.747608
Portugal,PRT,2009,16.49002
Portugal,PRT,2010,17.00743
Portugal,PRT,2011,18.051682
Portugal,PRT,2012,17.140175
Portugal,PRT,2013,14.799307
Portugal,PRT,2014,13.860351
Portugal,PRT,2015,16.55013
Portugal,PRT,2016,16.288532
Portugal,PRT,2017,21.000164
Portugal,PRT,2018,18.853773
Portugal,PRT,2019,20.942984
Portugal,PRT,2020,22.736206
Portugal,PRT,2021,21.816746
Portugal,PRT,2022,21.752775
Romania,ROU,1965,50.405357
Romania,ROU,1966,50.952522
Romania,ROU,1967,50.33631
Romania,ROU,1968,50.0561
Romania,ROU,1969,50.557674
Romania,ROU,1970,49.363083
Romania,ROU,1971,49.723473
Romania,ROU,1972,47.895584
Romania,ROU,1973,46.51024
Romania,ROU,1974,47.672905
Romania,ROU,1975,47.488167
Romania,ROU,1976,48.574158
Romania,ROU,1977,48.52278
Romania,ROU,1978,46.57412
Romania,ROU,1979,44.012615
Romania,ROU,1980,45.268284
Romania,ROU,1981,47.452946
Romania,ROU,1982,48.681538
Romania,ROU,1983,48.81674
Romania,ROU,1984,48.98748
Romania,ROU,1985,45.68292
Romania,ROU,1986,45.536568
Romania,ROU,1987,43.120064
Romania,ROU,1988,42.467537
Romania,ROU,1989,42.22688
Romania,ROU,1990,45.618107
Romania,ROU,1991,44.321938
Romania,ROU,1992,44.762478
Romania,ROU,1993,44.275425
Romania,ROU,1994,42.75342
Romania,ROU,1995,40.33191
Romania,ROU,1996,40.956905
Romania,ROU,1997,35.420654
Romania,ROU,1998,36.394127
Romania,ROU,1999,37.916138
Romania,ROU,2000,37.850327
Romania,ROU,2001,36.057262
Romania,ROU,2002,35.916565
Romania,ROU,2003,38.82252
Romania,ROU,2004,35.443325
Romania,ROU,2005,35.33236
Romania,ROU,2006,35.312767
Romania,ROU,2007,32.89552
Romania,ROU,2008,31.255472
Romania,ROU,2009,31.127712
Romania,ROU,2010,31.451147
Romania,ROU,2011,31.602537
Romania,ROU,2012,31.8966
Romania,ROU,2013,31.211302
Romania,ROU,2014,28.575388
Romania,ROU,2015,27.1158
Romania,ROU,2016,27.43187
Romania,ROU,2017,29.02405
Romania,ROU,2018,29.168425
Romania,ROU,2019,27.817759
Romania,ROU,2020,30.49078
Romania,ROU,2021,29.873774
Romania,ROU,2022,27.085314
Russia,RUS,1985,37.266315
Russia,RUS,1986,37.042107
Russia,RUS,1987,37.93796
Russia,RUS,1988,39.347603
Russia,RUS,1989,39.785526
Russia,RUS,1990,41.106667
Russia,RUS,1991,42.75783
Russia,RUS,1992,42.997936
Russia,RUS,1993,45.985283
Russia,RUS,1994,47.34578
Russia,RUS,1995,48.35673
Russia,RUS,1996,50.521095
Russia,RUS,1997,49.266582
Russia,RUS,1998,51.382248
Russia,RUS,1999,50.584103
Russia,RUS,2000,50.760567
Russia,RUS,2001,50.785374
Russia,RUS,2002,51.610184
Russia,RUS,2003,51.7684
Russia,RUS,2004,52.650303
Russia,RUS,2005,53.35904
Russia,RUS,2006,53.813904
Russia,RUS,2007,54.42993
Russia,RUS,2008,53.41348
Russia,RUS,2009,52.88212
Russia,RUS,2010,54.24736
Russia,RUS,2011,53.911163
Russia,RUS,2012,52.731705
Russia,RUS,2013,52.892845
Russia,RUS,2014,52.397842
Russia,RUS,2015,51.531677
Russia,RUS,2016,51.97896
Russia,RUS,2017,52.94996
Russia,RUS,2018,53.83944
Russia,RUS,2019,53.032196
Russia,RUS,2020,52.441895
Russia,RUS,2021,54.26957
Russia,RUS,2022,50.842224
Saudi Arabia,SAU,1965,2.5533774
Saudi Arabia,SAU,1966,3.0295198
Saudi Arabia,SAU,1967,3.5974
Saudi Arabia,SAU,1968,4.260175
Saudi Arabia,SAU,1969,5.0437036
Saudi Arabia,SAU,1970,5.8440866
Saudi Arabia,SAU,1971,4.8677816
Saudi Arabia,SAU,1972,5.1478
Saudi Arabia,SAU,1973,5.681056
Saudi Arabia,SAU,1974,6.7764974
Saudi Arabia,SAU,1975,10.165409
Saudi Arabia,SAU,1976,9.492074
Saudi Arabia,SAU,1977,11.311666
Saudi Arabia,SAU,1978,13.995976
Saudi Arabia,SAU,1979,14.18356
Saudi Arabia,SAU,1980,21.999146
Saudi Arabia,SAU,1981,21.489048
Saudi Arabia,SAU,1982,20.686943
Saudi Arabia,SAU,1983,18.64153
Saudi Arabia,SAU,1984,24.171743
Saudi Arabia,SAU,1985,24.47468
Saudi Arabia,SAU,1986,30.51007
Saudi Arabia,SAU,1987,30.610598
Saudi Arabia,SAU,1988,31.765837
Saudi Arabia,SAU,1989,33.051376
Saudi Arabia,SAU,1990,34.302197
Saudi Arabia,SAU,1991,34.357983
Saudi Arabia,SAU,1992,37.01275
Saudi Arabia,SAU,1993,37.92989
Saudi Arabia,SAU,1994,35.03983
Saudi Arabia,SAU,1995,36.091404
Saudi Arabia,SAU,1996,36.104057
Saudi Arabia,SAU,1997,36.188225
Saudi Arabia,SAU,1998,35.509995
Saudi Arabia,SAU,1999,34.411915
Singapore,SGP,1992,3.4998114
Singapore,SGP,1993,4.3683257
Singapore,SGP,1994,3.81952
Singapore,SGP,1995,3.6637957
Singapore,SGP,1996,3.6307845
Singapore,SGP,1997,3.4520295
Singapore,SGP,1998,3.4049425
Singapore,SGP,1999,3.4393191
Slovakia,SVK,1965,2.7942772
Slovakia,SVK,1966,3.0023441
Slovakia,SVK,1967,3.5806634
Slovakia,SVK,1968,7.263721
Slovakia,SVK,1969,7.049256
Slovakia,SVK,1970,8.556552
Slovakia,SVK,1971,10.020892
Slovakia,SVK,1972,10.347629
Slovakia,SVK,1973,10.923427
Slovakia,SVK,1974,12.653769
Slovakia,SVK,1975,13.841891
Slovakia,SVK,1976,14.730744
Slovakia,SVK,1977,15.927821
Slovakia,SVK,1978,17.01118
Slovakia,SVK,1979,17.062883
Slovakia,SVK,1980,12.304549
Slovakia,SVK,1981,12.876333
Slovakia,SVK,1982,13.590726
Slovakia,SVK,1983,13.916402
Slovakia,SVK,1984,14.661811
Slovakia,SVK,1985,14.602751
Slovakia,SVK,1986,15.776527
Slovakia,SVK,1987,16.295668
Slovakia,SVK,1988,15.958675
Slovakia,SVK,1989,17.78755
Slovakia,SVK,1990,23.826094
Slovakia,SVK,1991,23.686655
Slovakia,SVK,1992,27.083317
Slovakia,SVK,1993,27.30144
Slovakia,SVK,1994,26.461462
Slovakia,SVK,1995,28.927868
Slovakia,SVK,1996,30.277235
Slovakia,SVK,1997,31.299473
Slovakia,SVK,1998,31.470245
Slovakia,SVK,1999,31.583935
Slovakia,SVK,2000,30.781492
Slovakia,SVK,2001,31.94629
Slovakia,SVK,2002,30.136562
Slovakia,SVK,2003,29.982767
Slovakia,SVK,2004,29.736609
Slovakia,SVK,2005,30.33965
Slovakia,SVK,2006,28.406387
Slovakia,SVK,2007,28.64508
Slovakia,SVK,2008,28.31377
Slovakia,SVK,2009,26.761692
Slovakia,SVK,2010,28.333225
Slovakia,SVK,2011,27.279388
Slovakia,SVK,2012,26.735401
Slovakia,SVK,2013,27.24231
Slovakia,SVK,2014,24.222765
Slovakia,SVK,2015,24.656002
Slovakia,SVK,2016,24.521944
Slovakia,SVK,2017,24.7229
Slovakia,SVK,2018,24.786875
Slovakia,SVK,2019,25.708982
Slovakia,SVK,2020,26.250532
Slovakia,SVK,2021,27.111929
Slovakia,SVK,2022,26.899824
Slovenia,SVN,1990,12.874482
Slovenia,SVN,1991,12.220239
Slovenia,SVN,1992,11.038255
Slovenia,SVN,1993,10.671259
Slovenia,SVN,1994,10.91723
Slovenia,SVN,1995,11.539959
Slovenia,SVN,1996,11.175402
Slovenia,SVN,1997,11.616094
Slovenia,SVN,1998,11.866562
Slovenia,SVN,1999,12.516464
Slovenia,SVN,2000,12.207138
Slovenia,SVN,2001,12.02284
Slovenia,SVN,2002,11.656008
Slovenia,SVN,2003,13.145718
Slovenia,SVN,2004,12.268233
Slovenia,SVN,2005,12.659724
Slovenia,SVN,2006,12.166635
Slovenia,SVN,2007,12.443232
Slovenia,SVN,2008,10.907457
Slovenia,SVN,2009,11.172626
Slovenia,SVN,2010,11.5716915
Slovenia,SVN,2011,10.198595
Slovenia,SVN,2012,10.094843
Slovenia,SVN,2013,10.022741
Slovenia,SVN,2014,8.77508
Slovenia,SVN,2015,10.322889
Slovenia,SVN,2016,10.241045
Slovenia,SVN,2017,10.665742
Slovenia,SVN,2018,10.3425455
Slovenia,SVN,2019,10.696639
Slovenia,SVN,2020,11.050737
Slovenia,SVN,2021,11.747625
Slovenia,SVN,2022,10.897815
South Africa,ZAF,1965,0
South Africa,ZAF,1966,0
South Africa,ZAF,1967,0
South Africa,ZAF,1968,0
South Africa,ZAF,1969,0
South Africa,ZAF,1970,0
South Africa,ZAF,1971,0.13540769
South Africa,ZAF,1972,0.19538188
South Africa,ZAF,1973,0.19672352
South Africa,ZAF,1974,0.2243408
South Africa,ZAF,1975,0.27666387
South Africa,ZAF,1976,0.26772
South Africa,ZAF,1977,0.25034285
South Africa,ZAF,1978,0.25931793
South Africa,ZAF,1979,0.31044903
South Africa,ZAF,1980,0.32927406
South Africa,ZAF,1981,0.274448
South Africa,ZAF,1982,0.23228452
South Africa,ZAF,1983,0.25975528
South Africa,ZAF,1984,0.2384372
South Africa,ZAF,1985,0.22043616
South Africa,ZAF,1986,0.22702622
South Africa,ZAF,1987,0.20675291
South Africa,ZAF,1988,0.189389
South Africa,ZAF,1989,0.20208389
South Africa,ZAF,1990,1.9140886
South Africa,ZAF,1991,1.9505713
South Africa,ZAF,1992,1.7926857
South Africa,ZAF,1993,1.242422
South Africa,ZAF,1994,1.1927577
South Africa,ZAF,1995,1.155364
South Africa,ZAF,1996,0.98656994
South Africa,ZAF,1997,0.7991991
South Africa,ZAF,1998,0.8119969
South Africa,ZAF,1999,1.0022292
South Africa,ZAF,2000,0.9613792
South Africa,ZAF,2001,1.1606077
South Africa,ZAF,2002,1.1988021
South Africa,ZAF,2003,0.8366926
South Africa,ZAF,2004,1.7732601
South Africa,ZAF,2005,2.659346
South Africa,ZAF,2006,2.8239064
South Africa,ZAF,2007,2.7829182
South Africa,ZAF,2008,2.686806
South Africa,ZAF,2009,2.2873414
South Africa,ZAF,2010,2.817924
South Africa,ZAF,2011,2.9626796
South Africa,ZAF,2012,3.062711
South Africa,ZAF,2013,2.837196
South Africa,ZAF,2014,2.9734979
South Africa,ZAF,2015,3.0485587
South Africa,ZAF,2016,2.4688263
South Africa,ZAF,2017,2.7200665
South Africa,ZAF,2018,3.1090257
South Africa,ZAF,2019,2.8755367
South Africa,ZAF,2020,2.8649468
South Africa,ZAF,2021,3.3212237
South Africa,ZAF,2022,3.404983
South America,,1965,12.74838
South America,,1966,12.669937
South America,,1967,13.14514
South America,,1968,12.934819
South America,,1969,12.76927
South America,,1970,12.111753
South America,,1971,11.634872
South America,,1972,11.505583
South America,,1973,12.060676
South America,,1974,11.986467
South America,,1975,11.781594
South America,,1976,12.871329
South America,,1977,12.978305
South America,,1978,12.539903
South America,,1979,12.534483
South America,,1980,12.750433
South America,,1981,13.119756
South America,,1982,14.025892
South America,,1983,14.371535
South America,,1984,14.972305
South America,,1985,14.634357
South America,,1986,14.924918
South America,,1987,14.341243
South America,,1988,14.9806185
South America,,1989,15.29669
South America,,1990,15.716394
South America,,1991,15.489997
South America,,1992,15.429823
South America,,1993,15.88819
South America,,1994,15.572906
South America,,1995,16.336668
South America,,1996,17.325377
South America,,1997,16.64261
South America,,1998,17.349949
South America,,1999,16.913233
South America,,2000,17.432682
South America,,2001,18.325035
South America,,2002,18.174953
South America,,2003,18.612398
South America,,2004,19.810509
South America,,2005,19.793215
South America,,2006,20.190935
South America,,2007,19.653698
South America,,2008,19.255812
South America,,2009,18.569216
South America,,2010,19.092266
South America,,2011,19.103376
South America,,2012,19.783869
South America,,2013,19.999989
South America,,2014,20.484095
South America,,2015,21.478226
South America,,2016,21.59284
South America,,2017,21.489603
South America,,2018,20.73436
South America,,2019,19.97307
South America,,2020,19.593977
South America,,2021,20.790974
South America,,2022,19.168297
South Korea,KOR,1986,0.10161124
South Korea,KOR,1987,2.8361783
South Korea,KOR,1988,3.2824728
South Korea,KOR,1989,2.9216278
South Korea,KOR,1990,2.968166
South Korea,KOR,1991,3.0403934
South Korea,KOR,1992,3.5264215
South Korea,KOR,1993,4.017399
South Korea,KOR,1994,4.9588833
South Korea,KOR,1995,5.4886622
South Korea,KOR,1996,6.565763
South Korea,KOR,1997,7.2650843
South Korea,KOR,1998,7.4326777
South Korea,KOR,1999,8.304821
South Korea,KOR,2000,8.819466
South Korea,KOR,2001,9.459402
South Korea,KOR,2002,10.048552
South Korea,KOR,2003,10.197674
South Korea,KOR,2004,11.676837
South Korea,KOR,2005,12.092509
South Korea,KOR,2006,12.543554
South Korea,KOR,2007,13.190833
South Korea,KOR,2008,13.352638
South Korea,KOR,2009,12.623281
South Korea,KOR,2010,14.821649
South Korea,KOR,2011,15.24453
South Korea,KOR,2012,16.331396
South Korea,KOR,2013,17.028778
South Korea,KOR,2014,15.354406
South Korea,KOR,2015,13.774636
South Korea,KOR,2016,13.961368
South Korea,KOR,2017,14.436099
South Korea,KOR,2018,16.49098
South Korea,KOR,2019,16.169157
South Korea,KOR,2020,17.256754
South Korea,KOR,2021,17.883112
South Korea,KOR,2022,17.543278
South and Central America (EI),,1965,10.816346
South and Central America (EI),,1966,10.90006
South and Central America (EI),,1967,11.315517
South and Central America (EI),,1968,11.228763
South and Central America (EI),,1969,11.0962
South and Central America (EI),,1970,10.580609
South and Central America (EI),,1971,10.18271
South and Central America (EI),,1972,9.985663
South and Central America (EI),,1973,10.326618
South and Central America (EI),,1974,10.2994175
South and Central America (EI),,1975,10.153278
South and Central America (EI),,1976,11.13553
South and Central America (EI),,1977,11.320173
South and Central America (EI),,1978,11.115753
South and Central America (EI),,1979,11.197606
South and Central America (EI),,1980,11.524014
South and Central America (EI),,1981,11.873967
South and Central America (EI),,1982,13.017282
South and Central America (EI),,1983,13.395611
South and Central America (EI),,1984,13.906282
South and Central America (EI),,1985,13.761002
South and Central America (EI),,1986,14.026865
South and Central America (EI),,1987,13.562892
South and Central America (EI),,1988,14.281752
South and Central America (EI),,1989,14.500327
South and Central America (EI),,1990,14.893256
South and Central America (EI),,1991,14.740562
South and Central America (EI),,1992,14.679387
South and Central America (EI),,1993,15.200208
South and Central America (EI),,1994,15.053873
South and Central America (EI),,1995,15.786025
South and Central America (EI),,1996,16.770168
South and Central America (EI),,1997,16.234707
South and Central America (EI),,1998,16.779528
South and Central America (EI),,1999,16.486336
South and Central America (EI),,2000,16.907946
South and Central America (EI),,2001,17.79829
South and Central America (EI),,2002,17.756273
South and Central America (EI),,2003,18.400877
South and Central America (EI),,2004,19.541456
South and Central America (EI),,2005,19.735111
South and Central America (EI),,2006,20.413027
South and Central America (EI),,2007,20.053852
South and Central America (EI),,2008,19.671864
South and Central America (EI),,2009,19.161642
South and Central America (EI),,2010,19.761072
South and Central America (EI),,2011,19.741861
South and Central America (EI),,2012,20.341433
South and Central America (EI),,2013,20.58787
South and Central America (EI),,2014,21.017466
South and Central America (EI),,2015,21.677904
South and Central America (EI),,2016,21.456879
South and Central America (EI),,2017,21.485708
South and Central America (EI),,2018,20.773138
South and Central America (EI),,2019,20.21171
South and Central America (EI),,2020,19.796354
South and Central America (EI),,2021,20.891333
South and Central America (EI),,2022,19.337887
Spain,ESP,1969,0.19161244
Spain,ESP,1970,0.14134943
Spain,ESP,1971,0.68351
Spain,ESP,1972,1.8609749
Spain,ESP,1973,1.6412332
Spain,ESP,1974,1.9710958
Spain,ESP,1975,1.9793465
Spain,ESP,1976,2.1269405
Spain,ESP,1977,1.9723375
Spain,ESP,1978,2.0122879
Spain,ESP,1979,1.8054678
Spain,ESP,1980,2.3034866
Spain,ESP,1981,2.6090972
Spain,ESP,1982,2.8464868
Spain,ESP,1983,3.0069065
Spain,ESP,1984,2.4272559
Spain,ESP,1985,2.5954075
Spain,ESP,1986,2.9945242
Spain,ESP,1987,3.0919793
Spain,ESP,1988,3.8199906
Spain,ESP,1989,4.6804266
Spain,ESP,1990,5.40764
Spain,ESP,1991,5.884242
Spain,ESP,1992,5.873329
Spain,ESP,1993,5.954488
Spain,ESP,1994,6.2329493
Spain,ESP,1995,7.3636637
Spain,ESP,1996,7.934013
Spain,ESP,1997,9.838713
Spain,ESP,1998,9.6358595
Spain,ESP,1999,10.703395
Spain,ESP,2000,11.584165
Spain,ESP,2001,11.934412
Spain,ESP,2002,13.499951
Spain,ESP,2003,14.546354
Spain,ESP,2004,16.542465
Spain,ESP,2005,19.479645
Spain,ESP,2006,20.095932
Spain,ESP,2007,20.01123
Spain,ESP,2008,22.60376
Spain,ESP,2009,21.808983
Spain,ESP,2010,21.168982
Spain,ESP,2011,20.055729
Spain,ESP,2012,19.915539
Spain,ESP,2013,19.135763
Spain,ESP,2014,17.693987
Spain,ESP,2015,18.123474
Spain,ESP,2016,18.315765
Spain,ESP,2017,19.720102
Spain,ESP,2018,19.239895
Spain,ESP,2019,22.605774
Spain,ESP,2020,22.571327
Spain,ESP,2021,22.246199
Spain,ESP,2022,20.702421
Sri Lanka,LKA,2007,0
Sweden,SWE,1985,0.10321208
Sweden,SWE,1986,0.26220512
Sweden,SWE,1987,0.3576919
Sweden,SWE,1988,0.47069475
Sweden,SWE,1989,0.6436809
Sweden,SWE,1990,0.8808119
Sweden,SWE,1991,0.99224794
Sweden,SWE,1992,1.1115972
Sweden,SWE,1993,1.2263376
Sweden,SWE,1994,1.2172948
Sweden,SWE,1995,1.2046947
Sweden,SWE,1996,1.3284252
Sweden,SWE,1997,1.2675349
Sweden,SWE,1998,1.1608478
Sweden,SWE,1999,1.1981912
Sweden,SWE,2000,1.2637881
Sweden,SWE,2001,1.3293446
Sweden,SWE,2002,1.4452736
Sweden,SWE,2003,1.5040498
Sweden,SWE,2004,1.3902404
Sweden,SWE,2005,1.2908039
Sweden,SWE,2006,1.436304
Sweden,SWE,2007,1.4600947
Sweden,SWE,2008,1.3448628
Sweden,SWE,2009,1.9590961
Sweden,SWE,2010,2.4798307
Sweden,SWE,2011,1.9873784
Sweden,SWE,2012,1.6324712
Sweden,SWE,2013,1.6746114
Sweden,SWE,2014,1.3811556
Sweden,SWE,2015,1.4838638
Sweden,SWE,2016,1.6165696
Sweden,SWE,2017,1.5075649
Sweden,SWE,2018,1.6273922
Sweden,SWE,2019,1.5700078
Sweden,SWE,2020,1.6106071
Sweden,SWE,2021,1.6901797
Sweden,SWE,2022,1.1641526
Switzerland,CHE,1968,0
Switzerland,CHE,1969,0.0010985709
Switzerland,CHE,1970,0.1545777
Switzerland,CHE,1971,0.36490119
Switzerland,CHE,1972,0.47000456
Switzerland,CHE,1973,0.5753625
Switzerland,CHE,1974,1.2677641
Switzerland,CHE,1975,1.9670483
Switzerland,CHE,1976,2.1500196
Switzerland,CHE,1977,2.2093477
Switzerland,CHE,1978,2.4610267
Switzerland,CHE,1979,2.7701344
Switzerland,CHE,1980,2.952219
Switzerland,CHE,1981,3.187922
Switzerland,CHE,1982,3.4365003
Switzerland,CHE,1983,3.6330338
Switzerland,CHE,1984,4.1819825
Switzerland,CHE,1985,4.0977325
Switzerland,CHE,1986,3.9979298
Switzerland,CHE,1987,4.3116827
Switzerland,CHE,1988,4.3091593
Switzerland,CHE,1989,5.0147266
Switzerland,CHE,1990,5.1496363
Switzerland,CHE,1991,5.6287627
Switzerland,CHE,1992,5.822772
Switzerland,CHE,1993,6.119129
Switzerland,CHE,1994,5.744877
Switzerland,CHE,1995,6.680324
Switzerland,CHE,1996,7.48591
Switzerland,CHE,1997,6.758768
Switzerland,CHE,1998,6.9180593
Switzerland,CHE,1999,7.6208777
Switzerland,CHE,2000,7.767549
Switzerland,CHE,2001,7.56966
Switzerland,CHE,2002,7.9811068
Switzerland,CHE,2003,8.52729
Switzerland,CHE,2004,8.926554
Switzerland,CHE,2005,9.55296
Switzerland,CHE,2006,8.926554
Switzerland,CHE,2007,8.790077
Switzerland,CHE,2008,9.063909
Switzerland,CHE,2009,8.724912
Switzerland,CHE,2010,10.007073
Switzerland,CHE,2011,9.350612
Switzerland,CHE,2012,9.698038
Switzerland,CHE,2013,9.954747
Switzerland,CHE,2014,9.03249
Switzerland,CHE,2015,9.869838
Switzerland,CHE,2016,11.024277
Switzerland,CHE,2017,11.045467
Switzerland,CHE,2018,10.316267
Switzerland,CHE,2019,10.142755
Switzerland,CHE,2020,10.728238
Switzerland,CHE,2021,12.065812
Switzerland,CHE,2022,10.169425
Taiwan,TWN,1965,3.2792087
Taiwan,TWN,1966,3.4351423
Taiwan,TWN,1967,4.0658746
Taiwan,TWN,1968,4.989117
Taiwan,TWN,1969,5.9886217
Taiwan,TWN,1970,5.2194967
Taiwan,TWN,1971,8.354887
Taiwan,TWN,1972,9.103573
Taiwan,TWN,1973,8.989606
Taiwan,TWN,1974,9.881262
Taiwan,TWN,1975,8.905353
Taiwan,TWN,1976,9.104865
Taiwan,TWN,1977,8.75651
Taiwan,TWN,1978,7.3013477
Taiwan,TWN,1979,6.639584
Taiwan,TWN,1980,6.51465
Taiwan,TWN,1981,5.928113
Taiwan,TWN,1982,4.0604
Taiwan,TWN,1983,3.8070507
Taiwan,TWN,1984,3.6722672
Taiwan,TWN,1985,3.1456258
Taiwan,TWN,1986,2.6336308
Taiwan,TWN,1987,2.4607096
